symbole,ticker_name,date,cloture,volume,daily_return,volume_zscore,return_zscore,volume_anomaly,price_anomaly,combined_anomaly,status,matched_headline,matched_news_date,gap_days,category
CITY,CITY CARS,2023-04-12,11.8,2,0.0396475770925111,-2.226763862630255,3.364090096499549,False,True,False,UNEXPLAINED,,,,
CITY,CITY CARS,2023-07-17,12.9,702,-0.0652173913043479,-0.1790848243770482,-5.482863404952392,False,True,False,EXPLAINED,City Cars améliore de 4% son chiffre d'affaires semestriel à 147 millions de dinars,2023-07-24,7.0,earnings_results
CITY,CITY CARS,2023-07-20,12.65,1063930,-0.0039370078740156,3.6790106313105486,-0.3617587310095836,True,False,False,EXPLAINED,City Cars améliore de 4% son chiffre d'affaires semestriel à 147 millions de dinars,2023-07-24,4.0,earnings_results
CITY,CITY CARS,2024-07-08,12.1,514,-0.0963405526512323,-0.6980282905308601,-9.696117939091868,False,True,False,UNEXPLAINED,,,,
CITY,CITY CARS,2024-11-22,12.5,125,-0.0354938271604938,-1.2385074387324235,-3.6005716138425137,False,True,False,UNEXPLAINED,,,,
CITY,CITY CARS,2025-01-02,13.18,967,0.0377952755905512,0.1152257372530717,3.647334919270895,False,True,False,UNEXPLAINED,,,,
CITY,CITY CARS,2025-02-19,14.9,5757,0.0470836261419536,0.8636040531230972,3.9805014090189768,False,True,False,UNEXPLAINED,,,,
CITY,CITY CARS,2025-06-24,16.9,5768,0.0444993819530283,1.015479401132202,4.363946861797591,False,True,False,UNEXPLAINED,,,,
CITY,CITY CARS,2025-07-04,16.0,262,-0.0436341900777047,-0.7308219496687586,-4.276532029198295,False,True,False,UNEXPLAINED,,,,
CITY,CITY CARS,2025-07-30,17.2,1719,0.0424242424242424,0.4825274302415526,3.678053507794915,False,True,False,EXPLAINED,Explosion des ventes de City Cars au premier semestre 2025,2025-07-24,-6.0,other_news
CITY,CITY CARS,2025-09-12,20.9,3844,0.0455227613806903,1.1245025794543118,3.0815810664227143,False,True,False,EXPLAINED,Kia présente sa gamme complète de VE à l’occasion de sa présence au salon IAA Mobility de Munich,2025-09-10,-2.0,other_news
CITY,CITY CARS,2025-12-29,19.6,280118,-0.0040650406504064,4.466946373805713,-0.4388205575978534,True,False,False,UNEXPLAINED,,,,
CITY,CITY CARS,2026-01-12,19.69,2425,0.0363157894736843,1.113510631987813,3.699580926559175,False,True,False,EXPLAINED,Kia accélère l’électrification en Tunisie avec le lancement du tout nouveau Kia EV3,2026-01-14,2.0,other_news
CITY,CITY CARS,2026-01-16,20.57,1212,0.0336683417085428,0.60906265297354,3.3353191851689403,False,True,False,EXPLAINED,Kia accélère l’électrification en Tunisie avec le lancement du tout nouveau Kia EV3,2026-01-14,-2.0,other_news
CITY,CITY CARS,2026-02-02,21.49,1896,0.0341674687199229,0.6038986196553374,3.320835076043987,False,True,False,UNEXPLAINED,,,,
CITY,CITY CARS,2026-02-03,22.4,1834,0.0423452768729641,0.5662367697399274,4.1020159901075495,False,True,False,UNEXPLAINED,,,,
CITY,CITY CARS,2026-02-05,23.95,6802,0.0597345132743361,1.3959332609067794,5.347162329055001,False,True,False,UNEXPLAINED,,,,
CITY,CITY CARS,2026-02-18,27.97,2745,0.059871163319439,0.5216680360919196,3.78392400515312,False,True,False,UNEXPLAINED,,,,
CITY,CITY CARS,2026-02-19,29.64,2720,0.0597068287450841,0.4976503780947951,3.3316676906694638,False,True,False,UNEXPLAINED,,,,
CITY,CITY CARS,2026-03-02,25.0,10581,-0.0562476406191014,1.1529659336480236,-3.1982334056036006,False,True,False,UNEXPLAINED,,,,
CITY,CITY CARS,2026-04-27,8.9496,57,-0.58042194092827,-3.7098622228763904,-21.7481657276959,False,True,False,EXPLAINED,"CITY CARS : Bénéfice en hausse de 17 % en 2025 et dividende maintenu à 1,250 dinar",2026-04-27,0.0,dividend
CITY,CITY CARS,2026-04-28,22.92,1391,1.5610083132207029,-0.5523849924650194,19.703019691217023,False,True,False,EXPLAINED,"CITY CARS : Bénéfice en hausse de 17 % en 2025 et dividende maintenu à 1,250 dinar",2026-04-27,-1.0,dividend
DH,DELICE HOLDING,2022-11-16,6.5,2214,-0.037037037037037,-0.0609964114189878,-3.499607332525148,False,True,False,UNEXPLAINED,,,,
DH,DELICE HOLDING,2023-05-23,5.96,2676,0.0365217391304348,0.1796588375981282,3.0160578157964824,False,True,False,EXPLAINED,Le Groupe Délice dégage un bénéfice de 78 millions de dinars en 2022,2023-05-19,-4.0,earnings_results
DH,DELICE HOLDING,2023-10-26,6.03,5756,-0.0466403162055335,0.5318234457983704,-3.741433833171101,False,True,False,UNEXPLAINED,,,,
DH,DELICE HOLDING,2023-11-14,5.95,1490,0.0484581497797358,-0.4210938071748172,4.218822916231806,False,True,False,EXPLAINED,Le Groupe Délice dépasse le milliard de dinars de revenus à fin septembre,2023-11-07,-7.0,earnings_results
DH,DELICE HOLDING,2024-03-08,5.45,319898,-0.0135746606334842,3.003704914902014,-0.8578692119675744,True,False,False,UNEXPLAINED,,,,
DH,DELICE HOLDING,2024-05-16,5.5,1579424,0.0185185185185183,3.288628369201837,1.8292035037276584,True,False,False,UNEXPLAINED,,,,
DH,DELICE HOLDING,2024-10-08,7.9,69228,0.0326797385620916,1.127975869322212,3.092917941637946,False,True,False,UNEXPLAINED,,,,
DH,DELICE HOLDING,2025-01-24,8.625,35574,0.0360360360360361,1.9231380081811589,3.545209597430216,False,True,False,EXPLAINED,"Revenus records de 1,4 milliard de dinars pour le Groupe Délice en 2024",2025-01-22,-2.0,earnings_results
DH,DELICE HOLDING,2025-02-11,8.95,32468,0.0437317784256559,1.717222281700198,4.274948926101618,False,True,False,UNEXPLAINED,,,,
DH,DELICE HOLDING,2025-02-13,9.595,98838,0.049207217058502,3.026895316694071,4.676154209243503,True,True,True,UNEXPLAINED,,,,
DH,DELICE HOLDING,2025-02-14,9.92,173432,0.0338718082334548,3.4834889868349315,2.632311389919252,True,False,False,UNEXPLAINED,,,,
DH,DELICE HOLDING,2025-03-18,10.64,41850,0.0431372549019608,1.325519590358921,3.015189685246352,False,True,False,UNEXPLAINED,,,,
DH,DELICE HOLDING,2025-03-24,10.945,307264,0.0181395348837209,3.29605610490791,0.9357726971977984,True,False,False,UNEXPLAINED,,,,
DH,DELICE HOLDING,2025-04-16,11.355,64432,0.0597293513765748,1.3444189515467069,3.844692815982609,False,True,False,EXPLAINED,Plus de 370 millions de dinars de revenus trimestriels pour le Groupe Délice,2025-04-21,5.0,earnings_results
DH,DELICE HOLDING,2025-04-18,11.1,51640,-0.0529010238907851,1.0554083622859751,-3.6596976808162807,False,True,False,EXPLAINED,Plus de 370 millions de dinars de revenus trimestriels pour le Groupe Délice,2025-04-21,3.0,earnings_results
DH,DELICE HOLDING,2025-07-16,12.715,18816,0.0595833333333333,0.4230890092182789,3.9181772555006296,False,True,False,UNEXPLAINED,,,,
DH,DELICE HOLDING,2025-07-21,13.5,45008,0.0588235294117647,1.39216702417169,3.549754252144884,False,True,False,EXPLAINED,Délice Holding annonce le split de la valeur nominale de son action à 5 dinars,2025-07-28,7.0,other_news
DH,DELICE HOLDING,2025-11-26,12.0,183942,-0.0066225165562914,4.327994679421493,-0.6406131755750577,True,False,False,UNEXPLAINED,,,,
DH,DELICE HOLDING,2025-12-04,12.65,21904,0.0411522633744856,1.1450313251119175,4.086930701132404,False,True,False,UNEXPLAINED,,,,
DH,DELICE HOLDING,2026-01-15,13.45,37460,0.0590551181102361,1.5114646454519427,4.926279854617484,False,True,False,EXPLAINED,"Le groupe Délice signe une année 2025 record avec 1,5 milliard de dinars de revenus",2026-01-21,6.0,earnings_results
ECYCL,EURO-CYCLES,2021-09-15,32.2,27983,0.0353697749196142,2.0059895754809944,3.4540934140854,False,True,False,UNEXPLAINED,,,,
ECYCL,EURO-CYCLES,2021-12-01,31.85,8874,-0.0348484848484847,0.9346924052375244,-3.5932867214059567,False,True,False,UNEXPLAINED,,,,
ECYCL,EURO-CYCLES,2022-04-05,31.0,5170,0.0333333333333334,0.5278929538828782,3.547301784435691,False,True,False,EXPLAINED,Le Groupe Euro-Cycles augmente de 60% son bénéfice net en 2021,2022-04-12,7.0,earnings_results
ECYCL,EURO-CYCLES,2022-08-04,33.05,6153,-0.067700987306065,1.069438445038087,-7.001502524624148,False,True,False,UNEXPLAINED,,,,
ECYCL,EURO-CYCLES,2022-08-18,34.2,30590,0.0426829268292685,3.083755226923818,3.644372562001964,True,True,True,EXPLAINED,Euro-Cycles : Vers un nouveau cycle de croissance,2022-08-16,-2.0,other_news
ECYCL,EURO-CYCLES,2022-10-11,29.39,24623,0.050768680729353,2.082380149177512,3.5709553356355164,False,True,False,UNEXPLAINED,,,,
ECYCL,EURO-CYCLES,2023-03-21,23.88,1923,-0.0598425196850394,-0.4340757457505927,-3.546100785147753,False,True,False,EXPLAINED,Euro-Cycles dégage un bénéfice net de 17 millions de dinars en 2022,2023-03-17,-4.0,earnings_results
ECYCL,EURO-CYCLES,2023-03-22,22.45,10067,-0.0598827470686766,1.1366056679282537,-3.1662574594002013,False,True,False,EXPLAINED,Euro-Cycles dégage un bénéfice net de 17 millions de dinars en 2022,2023-03-17,-5.0,earnings_results
ECYCL,EURO-CYCLES,2023-04-12,18.38,18472,0.0599769319492502,1.4344562158821703,3.279743953448921,False,True,False,EXPLAINED,EURO-CYCLES - Représentant des petits porteurs: Date limite de remise des candidatures prorogée,2023-04-11,-1.0,other_news
ECYCL,EURO-CYCLES,2023-10-23,11.87,5454,0.0598214285714284,0.3358591118552282,4.18536219638423,False,True,False,EXPLAINED,Euro-Cycles : Baisse de 32% des revenus à fin septembre à 91 millions de dinars,2023-10-23,0.0,earnings_results
ECYCL,EURO-CYCLES,2023-10-25,13.33,9515,0.1229991575400168,0.8486687650760056,7.158349537405516,False,True,False,EXPLAINED,Euro-Cycles : Baisse de 32% des revenus à fin septembre à 91 millions de dinars,2023-10-23,-2.0,earnings_results
ECYCL,EURO-CYCLES,2024-07-22,11.77,20814,0.0351802990325418,2.091039935290273,3.5616111084334827,False,True,False,UNEXPLAINED,,,,
ECYCL,EURO-CYCLES,2024-08-15,12.33,21869,0.0592783505154639,1.70581692240908,5.869286578136912,False,True,False,UNEXPLAINED,,,,
ECYCL,EURO-CYCLES,2024-08-16,12.9,32333,0.0462287104622871,1.970518693826872,4.025469288701082,False,True,False,UNEXPLAINED,,,,
ECYCL,EURO-CYCLES,2024-10-21,12.89,15952,0.0437246963562754,1.145930808955918,3.145097488157369,False,True,False,EXPLAINED,Euro-Cycles améliore de 5% ses revenus à fin septembre à 95 millions de dinars,2024-10-22,1.0,earnings_results
ECYCL,EURO-CYCLES,2025-01-23,12.44,28673,0.0366666666666666,2.6714140431821143,3.743229081239192,False,True,False,EXPLAINED,Euro-Cycles accroît de 10% ses revenus à 120 millions de dinars en 2024,2025-01-22,-1.0,earnings_results
ECYCL,EURO-CYCLES,2025-02-10,13.19,13423,0.0468253968253968,1.4739683486323565,4.305526619572246,False,True,False,UNEXPLAINED,,,,
ECYCL,EURO-CYCLES,2025-08-15,12.74,5651,-0.0485436893203883,0.4686921378316859,-4.044059644997337,False,True,False,UNEXPLAINED,,,,
ECYCL,EURO-CYCLES,2025-08-21,13.3,27277,0.043956043956044,1.6907071053871252,3.360534054774546,False,True,False,UNEXPLAINED,,,,
ECYCL,EURO-CYCLES,2025-09-05,13.59,21969,0.0510440835266821,1.6059967629894127,3.852313330450424,False,True,False,EXPLAINED,Euro-Cycles améliore de 45% son bénéfice net semestriel,2025-09-05,0.0,earnings_results
ECYCL,EURO-CYCLES,2025-10-22,12.41,36242,-0.0598484848484848,2.204551510753808,-4.514454325217478,False,True,False,EXPLAINED,EURO-CYCLES : Repli de la production et des exportations à fin septembre 2025,2025-10-22,0.0,other_news
ECYCL,EURO-CYCLES,2025-12-12,12.9,26715,0.0411622276029055,2.0232991840192662,3.149356632806505,False,True,False,UNEXPLAINED,,,,
ECYCL,EURO-CYCLES,2026-04-23,11.43,40935,-0.0848678943154523,1.989628960531813,-6.437664517871555,False,True,False,UNEXPLAINED,,,,
GIF,GIF FILTER,2022-05-31,0.59,64031,0.2553191489361701,2.114413106966769,8.701243440202333,False,True,False,UNEXPLAINED,,,,
GIF,GIF FILTER,2022-11-01,0.43,8388,-0.1224489795918367,0.7026231273092532,-3.5502739354339616,False,True,False,UNEXPLAINED,,,,
GIF,GIF FILTER,2022-11-07,0.48,355,0.1162790697674418,-1.9024709946852023,3.3733813529153416,False,True,False,UNEXPLAINED,,,,
GIF,GIF FILTER,2023-10-30,0.27,1320,-0.0689655172413792,0.1317046766769402,-3.3799025860640475,False,True,False,UNEXPLAINED,,,,
GIF,GIF FILTER,2023-11-06,0.3,1158,0.1538461538461537,0.0726407381544005,5.66621334600838,False,True,False,UNEXPLAINED,,,,
GIF,GIF FILTER,2024-10-22,0.44,14344,0.0999999999999998,1.3410653909468662,5.287328223585642,False,True,False,UNEXPLAINED,,,,
HL,HANNIBAL LEASE,2021-10-05,3.07,82000,0.0132013201320131,4.590010402843597,,True,False,False,UNEXPLAINED,,,,
HL,HANNIBAL LEASE,2021-11-22,2.81,2000,-0.0506756756756756,1.001191453444418,-3.657709007574818,False,True,False,UNEXPLAINED,,,,
HL,HANNIBAL LEASE,2021-11-23,2.96,666,0.0533807829181494,0.5085662161632837,3.821294318353817,False,True,False,UNEXPLAINED,,,,
HL,HANNIBAL LEASE,2022-04-01,3.12,1501,0.0612244897959184,0.8094925925315645,3.444404284025467,False,True,False,EXPLAINED,Hannibal Lease dégage un bénéfice net de plus de 4 millions de dinars en 2021,2022-03-25,-7.0,earnings_results
HL,HANNIBAL LEASE,2022-05-09,3.58,1290,0.0848484848484849,0.5438515301066895,4.166081073221623,False,True,False,UNEXPLAINED,,,,
HL,HANNIBAL LEASE,2022-05-24,4.0,221,0.1111111111111111,-0.2040738686847783,4.870292657881693,False,True,False,UNEXPLAINED,,,,
HL,HANNIBAL LEASE,2022-06-02,3.7,255,-0.0749999999999999,-0.164974341641039,-3.0657706466049275,False,True,False,UNEXPLAINED,,,,
HL,HANNIBAL LEASE,2022-06-16,3.33,50,-0.1373056994818652,-0.9123866920032384,-4.9689942551255255,False,True,False,UNEXPLAINED,,,,
HL,HANNIBAL LEASE,2022-06-22,3.94,4830,0.1831831831831831,0.9291078492557582,5.262328460928897,False,True,False,UNEXPLAINED,,,,
HL,HANNIBAL LEASE,2024-05-28,5.5,1168074,-0.0350877192982456,3.194110540080198,-2.1421121644916057,True,False,False,EXPLAINED,Le fonds SANAD détient désormais 10 % du capital de Hannibal Lease,2024-06-03,6.0,other_news
HL,HANNIBAL LEASE,2024-11-26,7.02,647,-0.0448979591836734,0.0320010410514832,-3.124343182323172,False,True,False,UNEXPLAINED,,,,
HL,HANNIBAL LEASE,2024-12-10,7.07,1224,-0.0445945945945945,0.3460669241520329,-3.0870915068219733,False,True,False,UNEXPLAINED,,,,
HL,HANNIBAL LEASE,2024-12-23,7.4,200,0.0571428571428571,-0.5121697976709697,3.2941466308508294,False,True,False,UNEXPLAINED,,,,
HL,HANNIBAL LEASE,2025-01-03,7.0,5000,-0.054054054054054,0.9098355879034422,-3.4263676820320232,False,True,False,UNEXPLAINED,,,,
HL,HANNIBAL LEASE,2025-05-28,7.01,39,-0.0590604026845638,-1.3442730194976364,-4.12835342364912,False,True,False,UNEXPLAINED,,,,
HL,HANNIBAL LEASE,2025-07-16,7.32,70,0.044222539229672,-1.2299193529437216,3.329353992640621,False,True,False,EXPLAINED,Hannibal Lease certifiée MSI 20000 à Euronext,2025-07-09,-7.0,other_news
HL,HANNIBAL LEASE,2025-07-29,7.0,1400,0.0447761194029849,0.2576083307595006,3.013938930440527,False,True,False,EXPLAINED,"Encours et mises en force en hausse, un semestre prometteur pour Hannibal Lease",2025-08-01,3.0,other_news
HL,HANNIBAL LEASE,2026-02-04,7.21,460,-0.0386666666666666,0.0217018168410124,-3.5263509381156477,False,True,False,UNEXPLAINED,,,,
HL,HANNIBAL LEASE,2026-03-25,7.57,625,0.036986301369863,0.0544303648946134,3.769983590390989,False,True,False,EXPLAINED,Hannibal Lease réalise plus de 11 millions de dinars de bénéfice consolidé en 2025,2026-03-31,6.0,earnings_results
HL,HANNIBAL LEASE,2026-03-26,7.25,270,-0.0422721268163804,-0.3907451244674945,-4.196010385531426,False,True,False,EXPLAINED,Hannibal Lease réalise plus de 11 millions de dinars de bénéfice consolidé en 2025,2026-03-31,5.0,earnings_results
HL,HANNIBAL LEASE,2026-03-31,7.5,1786,0.0344827586206897,0.6352251753336714,3.1745581754587198,False,True,False,EXPLAINED,Hannibal Lease réalise plus de 11 millions de dinars de bénéfice consolidé en 2025,2026-03-31,0.0,earnings_results
HL,HANNIBAL LEASE,2026-05-26,7.75,2879,-0.0443896424167693,0.4547120666453624,-3.123297229500007,False,True,False,UNEXPLAINED,,,,
ICF,ICF,2021-09-13,78.0,885,0.0547667342799187,1.7111837207326694,4.0713434222031175,False,True,False,UNEXPLAINED,,,,
ICF,ICF,2021-09-16,85.73,7462,0.0599653808110782,2.684184036834641,3.6119793664748423,False,True,False,UNEXPLAINED,,,,
ICF,ICF,2021-09-17,90.87,3738,0.0599556747929546,2.0867801020522903,3.136815205886069,False,True,False,UNEXPLAINED,,,,
ICF,ICF,2021-10-21,81.88,1194,-0.0599311136624569,0.8725942628273102,-3.2160309312826323,False,True,False,UNEXPLAINED,,,,
ICF,ICF,2022-09-01,97.18,7466,0.1234682080924856,2.850703310611547,11.663547584602163,False,True,False,EXPLAINED,ICF multiplie ses bénéfices quasiment par quatre au premier semestre à 23 millions de dinars,2022-08-29,-3.0,earnings_results
ICF,ICF,2023-04-11,103.96,317,0.0406406406406405,-0.1518554225887534,4.087377060480913,False,True,False,UNEXPLAINED,,,,
ICF,ICF,2023-04-20,96.78,1787,-0.0599320058280719,1.8199004433130104,-6.015102588684065,False,True,False,UNEXPLAINED,,,,
ICF,ICF,2023-04-26,95.0,540,-0.0403071017274471,0.4145372685283978,-3.159158569736983,False,True,False,UNEXPLAINED,,,,
ICF,ICF,2023-05-12,93.4,19431,-0.0010695187165774,4.080507571754025,0.018458178843065,True,False,False,UNEXPLAINED,,,,
ICF,ICF,2023-07-04,92.3,720,-0.0581632653061224,0.696888352553121,-3.762541105800557,False,True,False,UNEXPLAINED,,,,
ICF,ICF,2023-08-18,77.36,896,0.0597260273972601,1.1774299912136723,4.368859311728438,False,True,False,UNEXPLAINED,,,,
ICF,ICF,2024-03-12,64.29,291,-0.0599502851294048,0.8566218235989529,-3.9846386537103258,False,True,False,UNEXPLAINED,,,,
ICF,ICF,2024-08-22,63.1,40354,-0.0140624999999999,3.4725737539611576,-1.3842188581600798,True,False,False,EXPLAINED,ICF augmente de 60 % ses bénéfices au premier semestre à 16 millions de dinars,2024-08-26,4.0,earnings_results
ICF,ICF,2024-08-26,66.31,166,0.0508716323296354,-0.0052113839132976,5.180294851433227,False,True,False,EXPLAINED,ICF augmente de 60 % ses bénéfices au premier semestre à 16 millions de dinars,2024-08-26,0.0,earnings_results
ICF,ICF,2024-08-27,70.89,3439,0.0690695219423918,1.7787600421360992,6.07326502062191,False,True,False,EXPLAINED,ICF augmente de 60 % ses bénéfices au premier semestre à 16 millions de dinars,2024-08-26,-1.0,earnings_results
ICF,ICF,2024-08-28,75.0,5378,0.0579771476936097,1.964484271673584,3.930484668070044,False,True,False,EXPLAINED,ICF augmente de 60 % ses bénéfices au premier semestre à 16 millions de dinars,2024-08-26,-2.0,earnings_results
ICF,ICF,2024-08-29,78.8,1655,0.0506666666666666,1.2503916246375666,3.0249673291466235,False,True,False,EXPLAINED,ICF augmente de 60 % ses bénéfices au premier semestre à 16 millions de dinars,2024-08-26,-3.0,earnings_results
ICF,ICF,2024-09-02,73.1,710,-0.0567741935483872,0.7741574176728436,-3.4026502085801544,False,True,False,EXPLAINED,ICF augmente de 60 % ses bénéfices au premier semestre à 16 millions de dinars,2024-08-26,-7.0,earnings_results
ICF,ICF,2024-09-27,81.5,5811,0.0584415584415585,1.7315630796425,3.058116170889259,False,True,False,UNEXPLAINED,,,,
ICF,ICF,2025-01-15,114.39,4379,0.0542857142857142,1.4906007553691378,3.0889280624171613,False,True,False,UNEXPLAINED,,,,
ICF,ICF,2025-03-10,122.94,5722,0.0599189585309078,1.3885121853609297,3.8085884174444304,False,True,False,UNEXPLAINED,,,,
ICF,ICF,2025-04-07,113.68,2849,-0.0599520383693045,0.7345891086828865,-3.6011054362871886,False,True,False,EXPLAINED,ICF triple son bénéfice en 2024 à 21 millions de dinars,2025-04-10,3.0,earnings_results
ICF,ICF,2025-04-10,109.51,2992,-0.0599999999999999,0.7597736254692284,-3.203580137812754,False,True,False,EXPLAINED,ICF triple son bénéfice en 2024 à 21 millions de dinars,2025-04-10,0.0,earnings_results
ICF,ICF,2025-07-22,113.42,3500,0.06,2.0631721571866293,3.976147755397664,False,True,False,UNEXPLAINED,,,,
ICF,ICF,2025-08-29,108.2,2856,-0.050877192982456,2.022615421069338,-3.4150649479792765,False,True,False,UNEXPLAINED,,,,
ICF,ICF,2025-09-01,101.71,3729,-0.0599815157116452,2.140846438235399,-3.628871228031689,False,True,False,UNEXPLAINED,,,,
ICF,ICF,2026-03-23,86.95,4283,0.0565006075334144,1.678535357726976,3.6299078377232488,False,True,False,UNEXPLAINED,,,,
ICF,ICF,2026-04-23,83.19,3303,-0.06,1.0507135960903724,-3.197582980999812,False,True,False,UNEXPLAINED,,,,
LNDOR,LAND'OR,2021-11-18,9.25,1943,0.0393258426966292,0.3913706335279561,3.522296942808043,False,True,False,UNEXPLAINED,,,,
LNDOR,LAND'OR,2022-04-07,8.6,143,-0.0444444444444445,-0.8397324189592825,-3.99305210265065,False,True,False,UNEXPLAINED,,,,
LNDOR,LAND'OR,2022-04-08,8.99,1,0.0453488372093024,-2.9471557604330094,3.806697591940824,False,True,False,UNEXPLAINED,,,,
LNDOR,LAND'OR,2022-04-13,8.6,589,-0.0433815350389321,-0.0400765165785204,-3.0980739926222416,False,True,False,UNEXPLAINED,,,,
LNDOR,LAND'OR,2022-09-09,7.26,6729,-0.0534550195567145,1.133274019307012,-3.732055156351521,False,True,False,UNEXPLAINED,,,,
LNDOR,LAND'OR,2022-11-25,6.57,15818,0.0596774193548388,1.2192637710193155,3.963167004066328,False,True,False,UNEXPLAINED,,,,
LNDOR,LAND'OR,2022-12-06,6.25,51927,-0.0587349397590361,1.7388209873687377,-3.016714255356058,False,True,False,UNEXPLAINED,,,,
LNDOR,LAND'OR,2023-06-21,6.13,30715,-0.0554699537750386,1.611832545204604,-3.0475753874922846,False,True,False,UNEXPLAINED,,,,
LNDOR,LAND'OR,2023-09-12,5.53,17655,-0.0595238095238094,2.0467080950196,-3.651026091072176,False,True,False,UNEXPLAINED,,,,
LNDOR,LAND'OR,2023-09-14,5.7,1,0.0555555555555555,-2.5663184735217155,3.3432014038319893,False,True,False,UNEXPLAINED,,,,
LNDOR,LAND'OR,2023-10-17,5.77,7532,0.058715596330275,1.771809693491402,3.769932124638948,False,True,False,EXPLAINED,Land'Or améliore de plus de 20% ses revenus à fin septembre à 145 millions de dinars,2023-10-17,0.0,earnings_results
LNDOR,LAND'OR,2024-04-15,6.07,2199,-0.0485893416927899,0.9782400317461764,-3.2348021666556286,False,True,False,EXPLAINED,Land'Or réalise un chiffre d'affaires de plus de 50 millions de dinars au premier trimestre,2024-04-19,4.0,earnings_results
LNDOR,LAND'OR,2024-04-16,6.42,7469,0.0576606260296539,1.546709129654211,3.114774980164533,False,True,False,EXPLAINED,Land'Or réalise un chiffre d'affaires de plus de 50 millions de dinars au premier trimestre,2024-04-19,3.0,earnings_results
LNDOR,LAND'OR,2024-09-03,9.73,8725,0.0329087048832272,1.1638350397199284,3.049713656765785,False,True,False,EXPLAINED,Land'Or renoue avec les bénéfices au premier semestre,2024-09-03,0.0,earnings_results
LNDOR,LAND'OR,2024-11-05,10.23,10444,0.0590062111801241,1.7943819932811826,5.855740700357623,False,True,False,UNEXPLAINED,,,,
LNDOR,LAND'OR,2024-11-06,10.8,40201,0.0557184750733137,2.4844427942177947,4.390501289550034,False,True,False,UNEXPLAINED,,,,
LNDOR,LAND'OR,2025-03-14,11.49,30927,0.0531622364802932,2.022871012720766,5.1099558957173326,False,True,False,UNEXPLAINED,,,,
LNDOR,LAND'OR,2025-04-07,10.98,5,-0.0518134715025906,-3.1898927521259672,-4.649157207123598,False,True,False,UNEXPLAINED,,,,
LNDOR,LAND'OR,2025-05-06,11.18,15611,0.0477975632614806,1.4786156332313738,3.2122343935985143,False,True,False,EXPLAINED,Land'Or double quasiment ses bénéfices à plus de 10 millions de dinars en 2024,2025-05-05,-1.0,earnings_results
LNDOR,LAND'OR,2025-07-01,10.34,19103,-0.0591446769790718,1.48453321966287,-3.796856367081547,False,True,False,UNEXPLAINED,,,,
LNDOR,LAND'OR,2025-09-02,10.15,44515,-0.0593141797961074,2.265121929341172,-3.9388998117028087,False,True,False,EXPLAINED,Land'Or stabilise quasiment son bénéfice net au premier semestre 2025,2025-09-09,7.0,earnings_results
LNDOR,LAND'OR,2025-10-31,10.84,177733,0.0596285434995111,2.8889522861915404,3.5168712342738013,False,True,False,UNEXPLAINED,,,,
LNDOR,LAND'OR,2025-11-03,11.49,19577,0.0599630996309963,1.3441993967473058,3.175643513898277,False,True,False,UNEXPLAINED,,,,
LNDOR,LAND'OR,2026-04-13,15.93,314700,0.0006281407035175,3.19165823882685,-0.0727099569093793,True,False,False,EXPLAINED,Un premier trimestre sous le signe de la croissance et du désendettement pour Land'Or,2026-04-20,7.0,other_news
LNDOR,LAND'OR,2026-05-12,17.26,39334,0.0595457335788829,1.6289014566539222,5.563475869099002,False,True,False,UNEXPLAINED,,,,
LNDOR,LAND'OR,2026-05-13,18.29,69860,0.0596755504055619,1.9679875354938028,4.452760068146488,False,True,False,UNEXPLAINED,,,,
LNDOR,LAND'OR,2026-05-22,17.35,10273,0.0579268292682928,0.6105988279996623,3.562153502239729,False,True,False,EXPLAINED,Land'Or augmente de 23 % son bénéfice net en 2025 à 13 millions de dinars,2026-05-26,4.0,earnings_results
LSTR,ELECTROSTAR,2021-10-20,0.92,200,-0.0799999999999999,0.3627242781452371,-3.14176535051364,False,True,False,EXPLAINED,ELECTROSTAR : Des revenus en chute et un endettement qui dépasse les 107 millions de dinars,2021-10-13,-7.0,earnings_results
LSTR,ELECTROSTAR,2023-04-05,0.51,1,0.108695652173913,-2.891546409247875,4.466376237009265,False,True,False,UNEXPLAINED,,,,
LSTR,ELECTROSTAR,2023-06-21,0.44,184,0.0999999999999998,-0.5444738783514929,3.110075338208192,False,True,False,UNEXPLAINED,,,,
LSTR,ELECTROSTAR,2023-11-16,0.21,3662,-0.2222222222222223,0.9202062609680902,-5.380056457215472,False,True,False,UNEXPLAINED,,,,
LSTR,ELECTROSTAR,2024-03-12,0.67,4800,0.2181818181818182,1.0759107515680602,3.813178949657377,False,True,False,UNEXPLAINED,,,,
MAG,MAGASIN GENERAL,2021-10-19,16.0,5,-0.0314769975786924,-1.517244810141704,-3.265967792239068,False,True,False,EXPLAINED,Magasin Général stabilise ses revenus à fin septembre à 700 millions de dinars,2021-10-20,1.0,earnings_results
MAG,MAGASIN GENERAL,2022-03-23,12.43,345,-0.0438461538461538,0.1219083289956503,-3.211230121134402,False,True,False,EXPLAINED,L’action Magasin Général à son plus bas historique,2022-03-24,1.0,other_news
MAG,MAGASIN GENERAL,2022-04-27,11.9,87,0.0682226211849192,-0.30009069347725,3.880280787756164,False,True,False,EXPLAINED,Le Groupe Magasin Général essuie une perte nette de 27 millions de dinars en 2021,2022-04-30,3.0,earnings_results
