ticker_name,symbole,date,ouverture,haut,bas,cloture,volume
STAR,STAR,2021-06-22,27.671359856961317,27.671359856961317,27.671359856961317,27.671359856961317,277
STAR,STAR,2021-06-28,27.69443855575777,27.69443855575777,27.69443855575777,27.69443855575777,4
STAR,STAR,2021-07-23,27.671359856961317,27.671359856961317,27.671359856961317,27.671359856961317,8
STAR,STAR,2021-07-30,26.842834570168225,26.842834570168225,26.842834570168225,26.842834570168225,753
STAR,STAR,2021-08-02,27.669051987081662,27.669051987081662,27.669051987081662,27.669051987081662,82
STAR,STAR,2021-08-19,27.62520245936838,27.62520245936838,27.62520245936838,27.62520245936838,151
STAR,STAR,2021-08-23,27.62520245936838,27.62520245936838,27.62520245936838,27.62520245936838,0
STAR,STAR,2021-08-26,27.57904506177545,27.57904506177545,27.57904506177545,27.57904506177545,60
STAR,STAR,2021-09-06,27.925225543722423,28.61758650761637,27.925225543722423,28.61758650761637,25846
STAR,STAR,2021-09-07,28.81837118714561,28.81837118714561,27.925225543722423,27.925225543722423,853
STAR,STAR,2021-09-20,27.69443855575777,27.69443855575777,27.69443855575777,27.69443855575777,0
STAR,STAR,2021-09-29,26.540503615934533,26.540503615934533,26.540503615934533,26.540503615934533,4298
STAR,STAR,2021-09-30,26.540503615934533,26.540503615934533,26.540503615934533,26.540503615934533,489
STAR,STAR,2021-10-06,28.84837349558101,28.84837349558101,27.69443855575777,28.84837349558101,428
STAR,STAR,2021-10-13,28.70990130280223,28.70990130280223,27.55135062321969,28.70990130280223,103
STAR,STAR,2021-10-14,28.47911431483758,28.825294796784554,28.47911431483758,28.47911431483758,4285
STAR,STAR,2021-10-19,28.825294796784554,28.825294796784554,28.47911431483758,28.825294796784554,103
STAR,STAR,2021-10-29,27.69443855575777,28.825294796784554,27.69443855575777,27.69443855575777,2101
STAR,STAR,2021-11-01,28.61758650761637,28.61758650761637,27.69443855575777,28.61758650761637,402
STAR,STAR,2021-11-04,28.156012531687068,28.61758650761637,28.156012531687068,28.156012531687068,220
STAR,STAR,2021-11-09,28.156012531687068,28.156012531687068,28.156012531687068,28.156012531687068,43
STAR,STAR,2021-11-10,28.50219301363404,28.50219301363404,28.156012531687068,28.50219301363404,454
STAR,STAR,2021-12-10,27.69443855575777,28.50219301363404,27.69443855575777,27.69443855575777,277
STAR,STAR,2021-12-13,28.38679951965172,28.38679951965172,27.69443855575777,28.38679951965172,56
STAR,STAR,2022-03-14,24.696515582097,24.74036510981028,24.696515582097,24.696515582097,329
STAR,STAR,2022-03-15,24.69420771221735,24.696515582097,24.69420771221735,24.69420771221735,77
STAR,STAR,2022-03-16,25.801985254447654,25.801985254447654,24.69420771221735,25.801985254447654,381
STAR,STAR,2022-03-17,26.96284380390984,26.96284380390984,25.801985254447654,26.96284380390984,0
STAR,STAR,2022-04-01,25.848142652040597,25.848142652040597,25.848142652040597,25.848142652040597,519
STAR,STAR,2022-04-04,25.963536146022918,25.963536146022918,25.848142652040597,25.963536146022918,74059
STAR,STAR,2022-04-05,25.963536146022918,25.963536146022918,25.963536146022918,25.963536146022918,16040
STAR,STAR,2022-04-06,25.975075495421144,25.977383365300792,25.963536146022918,25.975075495421144,1425
STAR,STAR,2022-04-07,26.96284380390984,26.96284380390984,25.975075495421144,26.96284380390984,0
STAR,STAR,2022-04-11,26.886684097881503,26.96284380390984,26.102008338801703,26.886684097881503,411
