ticker_name,symbole,date,ouverture,haut,bas,cloture,volume
SOPAT,SOPAT,2021-06-18,1.4,1.44,1.4,1.44,503
SOPAT,SOPAT,2021-06-21,1.44,1.44,1.38,1.4,373
SOPAT,SOPAT,2021-06-22,1.4,1.44,1.4,1.44,150
SOPAT,SOPAT,2021-06-23,1.44,1.44,1.4,1.4,9382
SOPAT,SOPAT,2021-06-24,1.39,1.43,1.39,1.43,6050
SOPAT,SOPAT,2021-06-25,1.41,1.42,1.41,1.42,6830
SOPAT,SOPAT,2021-06-28,1.41,1.44,1.41,1.44,3000
SOPAT,SOPAT,2021-06-29,1.4,1.44,1.4,1.44,7089
SOPAT,SOPAT,2021-06-30,1.42,1.44,1.41,1.42,7501
SOPAT,SOPAT,2021-07-01,1.4,1.4,1.4,1.4,934
SOPAT,SOPAT,2021-07-09,1.37,1.37,1.37,1.37,1257
SOPAT,SOPAT,2021-07-13,1.38,1.38,1.38,1.38,209
SOPAT,SOPAT,2021-07-14,1.39,1.39,1.39,1.39,3
SOPAT,SOPAT,2021-07-15,1.39,1.39,1.39,1.39,3166
SOPAT,SOPAT,2021-07-16,1.39,1.39,1.39,1.39,4048
SOPAT,SOPAT,2021-07-19,1.4,1.4,1.4,1.4,1
SOPAT,SOPAT,2021-07-22,1.37,1.37,1.37,1.37,1000
SOPAT,SOPAT,2021-07-23,1.4,1.4,1.4,1.4,4800
SOPAT,SOPAT,2021-07-26,1.4,1.4,1.4,1.4,1920
SOPAT,SOPAT,2021-07-27,1.41,1.41,1.41,1.41,1
SOPAT,SOPAT,2021-07-28,1.41,1.41,1.41,1.41,1
SOPAT,SOPAT,2021-07-29,1.41,1.41,1.41,1.41,1
SOPAT,SOPAT,2021-07-30,1.41,1.41,1.41,1.41,34
SOPAT,SOPAT,2021-08-02,1.4,1.4,1.4,1.4,1000
SOPAT,SOPAT,2021-08-03,1.41,1.41,1.41,1.41,1
SOPAT,SOPAT,2021-08-04,1.41,1.41,1.41,1.41,73
SOPAT,SOPAT,2021-08-05,1.43,1.43,1.43,1.43,1
SOPAT,SOPAT,2021-08-06,1.4,1.4,1.4,1.4,1000
SOPAT,SOPAT,2021-08-09,1.43,1.43,1.43,1.43,1
SOPAT,SOPAT,2021-08-11,1.43,1.43,1.43,1.43,221
SOPAT,SOPAT,2021-08-12,1.41,1.41,1.41,1.41,915
SOPAT,SOPAT,2021-08-16,1.43,1.43,1.43,1.43,1
SOPAT,SOPAT,2021-08-17,1.41,1.41,1.41,1.41,5055
SOPAT,SOPAT,2021-08-18,1.41,1.41,1.41,1.41,150
SOPAT,SOPAT,2021-08-19,1.41,1.41,1.41,1.41,1500
SOPAT,SOPAT,2021-08-20,1.41,1.41,1.41,1.41,1853
SOPAT,SOPAT,2021-08-23,1.4,1.4,1.4,1.4,630
SOPAT,SOPAT,2021-08-24,1.4,1.4,1.4,1.4,390
SOPAT,SOPAT,2021-08-25,1.4,1.4,1.4,1.4,4449
SOPAT,SOPAT,2021-08-26,1.44,1.44,1.44,1.44,1
SOPAT,SOPAT,2021-08-27,1.4,1.4,1.4,1.4,8017
SOPAT,SOPAT,2021-08-31,1.45,1.45,1.4,1.45,20
SOPAT,SOPAT,2021-09-16,1.42,1.42,1.42,1.42,50
SOPAT,SOPAT,2021-09-24,1.3,1.3,1.3,1.3,416
SOPAT,SOPAT,2021-09-27,1.3,1.3,1.3,1.3,130
SOPAT,SOPAT,2021-09-28,1.27,1.3,1.27,1.27,1325
SOPAT,SOPAT,2021-09-29,1.27,1.27,1.27,1.27,14
SOPAT,SOPAT,2021-09-30,1.3,1.3,1.3,1.3,100
SOPAT,SOPAT,2021-10-05,1.41,1.41,1.35,1.41,100
SOPAT,SOPAT,2021-10-08,1.4,1.41,1.4,1.4,5
SOPAT,SOPAT,2021-10-14,1.33,1.34,1.33,1.33,121
SOPAT,SOPAT,2021-10-19,1.33,1.33,1.33,1.33,128
SOPAT,SOPAT,2021-10-20,1.33,1.33,1.33,1.33,851
SOPAT,SOPAT,2021-10-21,1.33,1.33,1.33,1.33,5
SOPAT,SOPAT,2021-10-26,1.32,1.33,1.32,1.32,3900
SOPAT,SOPAT,2021-10-27,1.32,1.32,1.32,1.32,400
SOPAT,SOPAT,2021-10-28,1.31,1.32,1.31,1.31,220
SOPAT,SOPAT,2021-11-03,1.39,1.39,1.36,1.39,586
SOPAT,SOPAT,2021-11-04,1.45,1.45,1.39,1.45,500
SOPAT,SOPAT,2021-11-11,1.33,1.39,1.33,1.33,233
